"","Country","date","in_lockdown"
"10310","Belgium",2014-06-09,0
"10311","Belgium",2014-06-10,0
"10312","Belgium",2014-06-11,0
"10313","Belgium",2014-06-12,0
"10314","Belgium",2014-06-13,0
"10315","Belgium",2014-06-14,0
"10316","Belgium",2014-06-15,0
"10317","Belgium",2014-06-16,0
"10318","Belgium",2014-06-17,0
"10319","Belgium",2014-06-18,0
"10320","Belgium",2014-06-19,0
"10321","Belgium",2014-06-20,0
"10322","Belgium",2014-06-21,0
"10323","Belgium",2014-06-22,0
"10324","Belgium",2014-06-23,0
"10325","Belgium",2014-06-24,0
"10326","Belgium",2014-06-25,0
"10327","Belgium",2014-06-26,0
"10328","Belgium",2014-06-27,0
"10329","Belgium",2014-06-28,0
"10330","Belgium",2014-06-29,0
"10331","Belgium",2014-06-30,0
"10332","Belgium",2014-07-01,0
"10333","Belgium",2014-07-02,0
"10334","Belgium",2014-07-03,0
"10335","Belgium",2014-07-04,0
"10336","Belgium",2014-07-05,0
"10337","Belgium",2014-07-06,0
"10338","Belgium",2014-07-07,0
"10339","Belgium",2014-07-08,0
"10340","Belgium",2014-07-09,0
"10341","Belgium",2014-07-10,0
"10342","Belgium",2014-07-11,0
"10343","Belgium",2014-07-12,0
"10344","Belgium",2014-07-13,0
"10345","Belgium",2014-07-14,0
"10346","Belgium",2014-07-15,0
"10347","Belgium",2014-07-16,0
"10348","Belgium",2014-07-17,0
"10349","Belgium",2014-07-18,0
"10350","Belgium",2014-07-19,0
"10351","Belgium",2014-07-20,0
"10352","Belgium",2014-07-21,0
"10353","Belgium",2014-07-22,0
"10354","Belgium",2014-07-23,0
"10355","Belgium",2014-07-24,0
"10356","Belgium",2014-07-25,0
"10357","Belgium",2014-07-26,0
"10358","Belgium",2014-07-27,0
"10359","Belgium",2014-07-28,0
"10360","Belgium",2014-07-29,0
"10361","Belgium",2014-07-30,0
"10362","Belgium",2014-07-31,0
"10363","Belgium",2014-08-01,0
"10364","Belgium",2014-08-02,0
"10365","Belgium",2014-08-03,0
"10366","Belgium",2014-08-04,0
"10367","Belgium",2014-08-05,0
"10368","Belgium",2014-08-06,0
"10369","Belgium",2014-08-07,0
"10370","Belgium",2014-08-08,0
"10371","Belgium",2014-08-09,0
"10372","Belgium",2014-08-10,0
"10373","Belgium",2014-08-11,0
"10374","Belgium",2014-08-12,0
"10375","Belgium",2014-08-13,0
"10376","Belgium",2014-08-14,0
"10377","Belgium",2014-08-15,0
"10378","Belgium",2014-08-16,0
"10379","Belgium",2014-08-17,0
"10380","Belgium",2014-08-18,0
"10381","Belgium",2014-08-19,0
"10382","Belgium",2014-08-20,0
"10383","Belgium",2014-08-21,0
"10384","Belgium",2014-08-22,0
"10385","Belgium",2014-08-23,0
"10386","Belgium",2014-08-24,0
"10387","Belgium",2014-08-25,0
"10388","Belgium",2014-08-26,0
"10389","Belgium",2014-08-27,0
"10390","Belgium",2014-08-28,0
"10391","Belgium",2014-08-29,0
"10392","Belgium",2014-08-30,0
"10393","Belgium",2014-08-31,0
"10394","Belgium",2014-09-01,0
"10395","Belgium",2014-09-02,0
"10396","Belgium",2014-09-03,0
"10397","Belgium",2014-09-04,0
"10398","Belgium",2014-09-05,0
"10399","Belgium",2014-09-06,0
"10400","Belgium",2014-09-07,0
"10401","Belgium",2014-09-08,0
"10402","Belgium",2014-09-09,0
"10403","Belgium",2014-09-10,0
"10404","Belgium",2014-09-11,0
"10405","Belgium",2014-09-12,0
"10406","Belgium",2014-09-13,0
"10407","Belgium",2014-09-14,0
"10408","Belgium",2014-09-15,0
"10409","Belgium",2014-09-16,0
"10410","Belgium",2014-09-17,0
"10411","Belgium",2014-09-18,0
"10412","Belgium",2014-09-19,0
"10413","Belgium",2014-09-20,0
"10414","Belgium",2014-09-21,0
"10415","Belgium",2014-09-22,0
"10416","Belgium",2014-09-23,0
"10417","Belgium",2014-09-24,0
"10418","Belgium",2014-09-25,0
"10419","Belgium",2014-09-26,0
"10420","Belgium",2014-09-27,0
"10421","Belgium",2014-09-28,0
"10422","Belgium",2014-09-29,0
"10423","Belgium",2014-09-30,0
"10424","Belgium",2014-10-01,0
"10425","Belgium",2014-10-02,0
"10426","Belgium",2014-10-03,0
"10427","Belgium",2014-10-04,0
"10428","Belgium",2014-10-05,0
"10429","Belgium",2014-10-06,0
"10430","Belgium",2014-10-07,0
"10431","Belgium",2014-10-08,0
"10432","Belgium",2014-10-09,0
"10433","Belgium",2014-10-10,0
"10434","Belgium",2014-10-11,0
"10435","Belgium",2014-10-12,0
"10436","Belgium",2014-10-13,0
"10437","Belgium",2014-10-14,0
"10438","Belgium",2014-10-15,0
"10439","Belgium",2014-10-16,0
"10440","Belgium",2014-10-17,0
"10441","Belgium",2014-10-18,0
"10442","Belgium",2014-10-19,0
"10443","Belgium",2014-10-20,0
"10444","Belgium",2014-10-21,0
"10445","Belgium",2014-10-22,0
"10446","Belgium",2014-10-23,0
"10447","Belgium",2014-10-24,0
"10448","Belgium",2014-10-25,0
"10449","Belgium",2014-10-26,0
"10450","Belgium",2014-10-27,0
"10451","Belgium",2014-10-28,0
"10452","Belgium",2014-10-29,0
"10453","Belgium",2014-10-30,0
"10454","Belgium",2014-10-31,0
"10455","Belgium",2014-11-01,0
"10456","Belgium",2014-11-02,0
"10457","Belgium",2014-11-03,0
"10458","Belgium",2014-11-04,0
"10459","Belgium",2014-11-05,0
"10460","Belgium",2014-11-06,0
"10461","Belgium",2014-11-07,0
"10462","Belgium",2014-11-08,0
"10463","Belgium",2014-11-09,0
"10464","Belgium",2014-11-10,0
"10465","Belgium",2014-11-11,0
"10466","Belgium",2014-11-12,0
"10467","Belgium",2014-11-13,0
"10468","Belgium",2014-11-14,0
"10469","Belgium",2014-11-15,0
"10470","Belgium",2014-11-16,0
"10471","Belgium",2014-11-17,0
"10472","Belgium",2014-11-18,0
"10473","Belgium",2014-11-19,0
"10474","Belgium",2014-11-20,0
"10475","Belgium",2014-11-21,0
"10476","Belgium",2014-11-22,0
"10477","Belgium",2014-11-23,0
"10478","Belgium",2014-11-24,0
"10479","Belgium",2014-11-25,0
"10480","Belgium",2014-11-26,0
"10481","Belgium",2014-11-27,0
"10482","Belgium",2014-11-28,0
"10483","Belgium",2014-11-29,0
"10484","Belgium",2014-11-30,0
"10485","Belgium",2014-12-01,0
"10486","Belgium",2014-12-02,0
"10487","Belgium",2014-12-03,0
"10488","Belgium",2014-12-04,0
"10489","Belgium",2014-12-05,0
"10490","Belgium",2014-12-06,0
"10491","Belgium",2014-12-07,0
"10492","Belgium",2014-12-08,0
"10493","Belgium",2014-12-09,0
"10494","Belgium",2014-12-10,0
"10495","Belgium",2014-12-11,0
"10496","Belgium",2014-12-12,0
"10497","Belgium",2014-12-13,0
"10498","Belgium",2014-12-14,0
"10499","Belgium",2014-12-15,0
"10500","Belgium",2014-12-16,0
"10501","Belgium",2014-12-17,0
"10502","Belgium",2014-12-18,0
"10503","Belgium",2014-12-19,0
"10504","Belgium",2014-12-20,0
"10505","Belgium",2014-12-21,0
"10506","Belgium",2014-12-22,0
"10507","Belgium",2014-12-23,0
"10508","Belgium",2014-12-24,0
"10509","Belgium",2014-12-25,0
"10510","Belgium",2014-12-26,0
"10511","Belgium",2014-12-27,0
"10512","Belgium",2014-12-28,0
"10513","Belgium",2014-12-29,0
"10514","Belgium",2014-12-30,0
"10515","Belgium",2014-12-31,0
"10516","Belgium",2015-01-01,0
"10517","Belgium",2015-01-02,0
"10518","Belgium",2015-01-03,0
"10519","Belgium",2015-01-04,0
"10520","Belgium",2015-01-05,0
"10521","Belgium",2015-01-06,0
"10522","Belgium",2015-01-07,0
"10523","Belgium",2015-01-08,0
"10524","Belgium",2015-01-09,0
"10525","Belgium",2015-01-10,0
"10526","Belgium",2015-01-11,0
"10527","Belgium",2015-01-12,0
"10528","Belgium",2015-01-13,0
"10529","Belgium",2015-01-14,0
"10530","Belgium",2015-01-15,0
"10531","Belgium",2015-01-16,0
"10532","Belgium",2015-01-17,0
"10533","Belgium",2015-01-18,0
"10534","Belgium",2015-01-19,0
"10535","Belgium",2015-01-20,0
"10536","Belgium",2015-01-21,0
"10537","Belgium",2015-01-22,0
"10538","Belgium",2015-01-23,0
"10539","Belgium",2015-01-24,0
"10540","Belgium",2015-01-25,0
"10541","Belgium",2015-01-26,0
"10542","Belgium",2015-01-27,0
"10543","Belgium",2015-01-28,0
"10544","Belgium",2015-01-29,0
"10545","Belgium",2015-01-30,0
"10546","Belgium",2015-01-31,0
"10547","Belgium",2015-02-01,0
"10548","Belgium",2015-02-02,0
"10549","Belgium",2015-02-03,0
"10550","Belgium",2015-02-04,0
"10551","Belgium",2015-02-05,0
"10552","Belgium",2015-02-06,0
"10553","Belgium",2015-02-07,0
"10554","Belgium",2015-02-08,0
"10555","Belgium",2015-02-09,0
"10556","Belgium",2015-02-10,0
"10557","Belgium",2015-02-11,0
"10558","Belgium",2015-02-12,0
"10559","Belgium",2015-02-13,0
"10560","Belgium",2015-02-14,0
"10561","Belgium",2015-02-15,0
"10562","Belgium",2015-02-16,0
"10563","Belgium",2015-02-17,0
"10564","Belgium",2015-02-18,0
"10565","Belgium",2015-02-19,0
"10566","Belgium",2015-02-20,0
"10567","Belgium",2015-02-21,0
"10568","Belgium",2015-02-22,0
"10569","Belgium",2015-02-23,0
"10570","Belgium",2015-02-24,0
"10571","Belgium",2015-02-25,0
"10572","Belgium",2015-02-26,0
"10573","Belgium",2015-02-27,0
"10574","Belgium",2015-02-28,0
"10575","Belgium",2015-03-01,0
"10576","Belgium",2015-03-02,0
"10577","Belgium",2015-03-03,0
"10578","Belgium",2015-03-04,0
"10579","Belgium",2015-03-05,0
"10580","Belgium",2015-03-06,0
"10581","Belgium",2015-03-07,0
"10582","Belgium",2015-03-08,0
"10583","Belgium",2015-03-09,0
"10584","Belgium",2015-03-10,0
"10585","Belgium",2015-03-11,0
"10586","Belgium",2015-03-12,0
"10587","Belgium",2015-03-13,0
"10588","Belgium",2015-03-14,0
"10589","Belgium",2015-03-15,0
"10590","Belgium",2015-03-16,0
"10591","Belgium",2015-03-17,0
"10592","Belgium",2015-03-18,0
"10593","Belgium",2015-03-19,0
"10594","Belgium",2015-03-20,0
"10595","Belgium",2015-03-21,0
"10596","Belgium",2015-03-22,0
"10597","Belgium",2015-03-23,0
"10598","Belgium",2015-03-24,0
"10599","Belgium",2015-03-25,0
"10600","Belgium",2015-03-26,0
"10601","Belgium",2015-03-27,0
"10602","Belgium",2015-03-28,0
"10603","Belgium",2015-03-29,0
"10604","Belgium",2015-03-30,0
"10605","Belgium",2015-03-31,0
"10606","Belgium",2015-04-01,0
"10607","Belgium",2015-04-02,0
"10608","Belgium",2015-04-03,0
"10609","Belgium",2015-04-04,0
"10610","Belgium",2015-04-05,0
"10611","Belgium",2015-04-06,0
"10612","Belgium",2015-04-07,0
"10613","Belgium",2015-04-08,0
"10614","Belgium",2015-04-09,0
"10615","Belgium",2015-04-10,0
"10616","Belgium",2015-04-11,0
"10617","Belgium",2015-04-12,0
"10618","Belgium",2015-04-13,0
"10619","Belgium",2015-04-14,0
"10620","Belgium",2015-04-15,0
"10621","Belgium",2015-04-16,0
"10622","Belgium",2015-04-17,0
"10623","Belgium",2015-04-18,0
"10624","Belgium",2015-04-19,0
"10625","Belgium",2015-04-20,0
"10626","Belgium",2015-04-21,0
"10627","Belgium",2015-04-22,0
"10628","Belgium",2015-04-23,0
"10629","Belgium",2015-04-24,0
"10630","Belgium",2015-04-25,0
"10631","Belgium",2015-04-26,0
"10632","Belgium",2015-04-27,0
"10633","Belgium",2015-04-28,0
"10634","Belgium",2015-04-29,0
"10635","Belgium",2015-04-30,0
"10636","Belgium",2015-05-01,0
"10637","Belgium",2015-05-02,0
"10638","Belgium",2015-05-03,0
"10639","Belgium",2015-05-04,0
"10640","Belgium",2015-05-05,0
"10641","Belgium",2015-05-06,0
"10642","Belgium",2015-05-07,0
"10643","Belgium",2015-05-08,0
"10644","Belgium",2015-05-09,0
"10645","Belgium",2015-05-10,0
"10646","Belgium",2015-05-11,0
"10647","Belgium",2015-05-12,0
"10648","Belgium",2015-05-13,0
"10649","Belgium",2015-05-14,0
"10650","Belgium",2015-05-15,0
"10651","Belgium",2015-05-16,0
"10652","Belgium",2015-05-17,0
"10653","Belgium",2015-05-18,0
"10654","Belgium",2015-05-19,0
"10655","Belgium",2015-05-20,0
"10656","Belgium",2015-05-21,0
"10657","Belgium",2015-05-22,0
"10658","Belgium",2015-05-23,0
"10659","Belgium",2015-05-24,0
"10660","Belgium",2015-05-25,0
"10661","Belgium",2015-05-26,0
"10662","Belgium",2015-05-27,0
"10663","Belgium",2015-05-28,0
"10664","Belgium",2015-05-29,0
"10665","Belgium",2015-05-30,0
"10666","Belgium",2015-05-31,0
"10667","Belgium",2015-06-01,0
"10668","Belgium",2015-06-02,0
"10669","Belgium",2015-06-03,0
"10670","Belgium",2015-06-04,0
"10671","Belgium",2015-06-05,0
"10672","Belgium",2015-06-06,0
"10673","Belgium",2015-06-07,0
"10674","Belgium",2015-06-08,0
"10675","Belgium",2015-06-09,0
"10676","Belgium",2015-06-10,0
"10677","Belgium",2015-06-11,0
"10678","Belgium",2015-06-12,0
"10679","Belgium",2015-06-13,0
"10680","Belgium",2015-06-14,0
"10681","Belgium",2015-06-15,0
"10682","Belgium",2015-06-16,0
"10683","Belgium",2015-06-17,0
"10684","Belgium",2015-06-18,0
"10685","Belgium",2015-06-19,0
"10686","Belgium",2015-06-20,0
"10687","Belgium",2015-06-21,0
"10688","Belgium",2015-06-22,0
"10689","Belgium",2015-06-23,0
"10690","Belgium",2015-06-24,0
"10691","Belgium",2015-06-25,0
"10692","Belgium",2015-06-26,0
"10693","Belgium",2015-06-27,0
"10694","Belgium",2015-06-28,0
"10695","Belgium",2015-06-29,0
"10696","Belgium",2015-06-30,0
"10697","Belgium",2015-07-01,0
"10698","Belgium",2015-07-02,0
"10699","Belgium",2015-07-03,0
"10700","Belgium",2015-07-04,0
"10701","Belgium",2015-07-05,0
"10702","Belgium",2015-07-06,0
"10703","Belgium",2015-07-07,0
"10704","Belgium",2015-07-08,0
"10705","Belgium",2015-07-09,0
"10706","Belgium",2015-07-10,0
"10707","Belgium",2015-07-11,0
"10708","Belgium",2015-07-12,0
"10709","Belgium",2015-07-13,0
"10710","Belgium",2015-07-14,0
"10711","Belgium",2015-07-15,0
"10712","Belgium",2015-07-16,0
"10713","Belgium",2015-07-17,0
"10714","Belgium",2015-07-18,0
"10715","Belgium",2015-07-19,0
"10716","Belgium",2015-07-20,0
"10717","Belgium",2015-07-21,0
"10718","Belgium",2015-07-22,0
"10719","Belgium",2015-07-23,0
"10720","Belgium",2015-07-24,0
"10721","Belgium",2015-07-25,0
"10722","Belgium",2015-07-26,0
"10723","Belgium",2015-07-27,0
"10724","Belgium",2015-07-28,0
"10725","Belgium",2015-07-29,0
"10726","Belgium",2015-07-30,0
"10727","Belgium",2015-07-31,0
"10728","Belgium",2015-08-01,0
"10729","Belgium",2015-08-02,0
"10730","Belgium",2015-08-03,0
"10731","Belgium",2015-08-04,0
"10732","Belgium",2015-08-05,0
"10733","Belgium",2015-08-06,0
"10734","Belgium",2015-08-07,0
"10735","Belgium",2015-08-08,0
"10736","Belgium",2015-08-09,0
"10737","Belgium",2015-08-10,0
"10738","Belgium",2015-08-11,0
"10739","Belgium",2015-08-12,0
"10740","Belgium",2015-08-13,0
"10741","Belgium",2015-08-14,0
"10742","Belgium",2015-08-15,0
"10743","Belgium",2015-08-16,0
"10744","Belgium",2015-08-17,0
"10745","Belgium",2015-08-18,0
"10746","Belgium",2015-08-19,0
"10747","Belgium",2015-08-20,0
"10748","Belgium",2015-08-21,0
"10749","Belgium",2015-08-22,0
"10750","Belgium",2015-08-23,0
"10751","Belgium",2015-08-24,0
"10752","Belgium",2015-08-25,0
"10753","Belgium",2015-08-26,0
"10754","Belgium",2015-08-27,0
"10755","Belgium",2015-08-28,0
"10756","Belgium",2015-08-29,0
"10757","Belgium",2015-08-30,0
"10758","Belgium",2015-08-31,0
"10759","Belgium",2015-09-01,0
"10760","Belgium",2015-09-02,0
"10761","Belgium",2015-09-03,0
"10762","Belgium",2015-09-04,0
"10763","Belgium",2015-09-05,0
"10764","Belgium",2015-09-06,0
"10765","Belgium",2015-09-07,0
"10766","Belgium",2015-09-08,0
"10767","Belgium",2015-09-09,0
"10768","Belgium",2015-09-10,0
"10769","Belgium",2015-09-11,0
"10770","Belgium",2015-09-12,0
"10771","Belgium",2015-09-13,0
"10772","Belgium",2015-09-14,0
"10773","Belgium",2015-09-15,0
"10774","Belgium",2015-09-16,0
"10775","Belgium",2015-09-17,0
"10776","Belgium",2015-09-18,0
"10777","Belgium",2015-09-19,0
"10778","Belgium",2015-09-20,0
"10779","Belgium",2015-09-21,0
"10780","Belgium",2015-09-22,0
"10781","Belgium",2015-09-23,0
"10782","Belgium",2015-09-24,0
"10783","Belgium",2015-09-25,0
"10784","Belgium",2015-09-26,0
"10785","Belgium",2015-09-27,0
"10786","Belgium",2015-09-28,0
"10787","Belgium",2015-09-29,0
"10788","Belgium",2015-09-30,0
"10789","Belgium",2015-10-01,0
"10790","Belgium",2015-10-02,0
"10791","Belgium",2015-10-03,0
"10792","Belgium",2015-10-04,0
"10793","Belgium",2015-10-05,0
"10794","Belgium",2015-10-06,0
"10795","Belgium",2015-10-07,0
"10796","Belgium",2015-10-08,0
"10797","Belgium",2015-10-09,0
"10798","Belgium",2015-10-10,0
"10799","Belgium",2015-10-11,0
"10800","Belgium",2015-10-12,0
"10801","Belgium",2015-10-13,0
"10802","Belgium",2015-10-14,0
"10803","Belgium",2015-10-15,0
"10804","Belgium",2015-10-16,0
"10805","Belgium",2015-10-17,0
"10806","Belgium",2015-10-18,0
"10807","Belgium",2015-10-19,0
"10808","Belgium",2015-10-20,0
"10809","Belgium",2015-10-21,0
"10810","Belgium",2015-10-22,0
"10811","Belgium",2015-10-23,0
"10812","Belgium",2015-10-24,0
"10813","Belgium",2015-10-25,0
"10814","Belgium",2015-10-26,0
"10815","Belgium",2015-10-27,0
"10816","Belgium",2015-10-28,0
"10817","Belgium",2015-10-29,0
"10818","Belgium",2015-10-30,0
"10819","Belgium",2015-10-31,0
"10820","Belgium",2015-11-01,0
"10821","Belgium",2015-11-02,0
"10822","Belgium",2015-11-03,0
"10823","Belgium",2015-11-04,0
"10824","Belgium",2015-11-05,0
"10825","Belgium",2015-11-06,0
"10826","Belgium",2015-11-07,0
"10827","Belgium",2015-11-08,0
"10828","Belgium",2015-11-09,0
"10829","Belgium",2015-11-10,0
"10830","Belgium",2015-11-11,0
"10831","Belgium",2015-11-12,0
"10832","Belgium",2015-11-13,0
"10833","Belgium",2015-11-14,0
"10834","Belgium",2015-11-15,0
"10835","Belgium",2015-11-16,0
"10836","Belgium",2015-11-17,0
"10837","Belgium",2015-11-18,0
"10838","Belgium",2015-11-19,0
"10839","Belgium",2015-11-20,0
"10840","Belgium",2015-11-21,0
"10841","Belgium",2015-11-22,0
"10842","Belgium",2015-11-23,0
"10843","Belgium",2015-11-24,0
"10844","Belgium",2015-11-25,0
"10845","Belgium",2015-11-26,0
"10846","Belgium",2015-11-27,0
"10847","Belgium",2015-11-28,0
"10848","Belgium",2015-11-29,0
"10849","Belgium",2015-11-30,0
"10850","Belgium",2015-12-01,0
"10851","Belgium",2015-12-02,0
"10852","Belgium",2015-12-03,0
"10853","Belgium",2015-12-04,0
"10854","Belgium",2015-12-05,0
"10855","Belgium",2015-12-06,0
"10856","Belgium",2015-12-07,0
"10857","Belgium",2015-12-08,0
"10858","Belgium",2015-12-09,0
"10859","Belgium",2015-12-10,0
"10860","Belgium",2015-12-11,0
"10861","Belgium",2015-12-12,0
"10862","Belgium",2015-12-13,0
"10863","Belgium",2015-12-14,0
"10864","Belgium",2015-12-15,0
"10865","Belgium",2015-12-16,0
"10866","Belgium",2015-12-17,0
"10867","Belgium",2015-12-18,0
"10868","Belgium",2015-12-19,0
"10869","Belgium",2015-12-20,0
"10870","Belgium",2015-12-21,0
"10871","Belgium",2015-12-22,0
"10872","Belgium",2015-12-23,0
"10873","Belgium",2015-12-24,0
"10874","Belgium",2015-12-25,0
"10875","Belgium",2015-12-26,0
"10876","Belgium",2015-12-27,0
"10877","Belgium",2015-12-28,0
"10878","Belgium",2015-12-29,0
"10879","Belgium",2015-12-30,0
"10880","Belgium",2015-12-31,0
"10881","Belgium",2016-01-01,0
"10882","Belgium",2016-01-02,0
"10883","Belgium",2016-01-03,0
"10884","Belgium",2016-01-04,0
"10885","Belgium",2016-01-05,0
"10886","Belgium",2016-01-06,0
"10887","Belgium",2016-01-07,0
"10888","Belgium",2016-01-08,0
"10889","Belgium",2016-01-09,0
"10890","Belgium",2016-01-10,0
"10891","Belgium",2016-01-11,0
"10892","Belgium",2016-01-12,0
"10893","Belgium",2016-01-13,0
"10894","Belgium",2016-01-14,0
"10895","Belgium",2016-01-15,0
"10896","Belgium",2016-01-16,0
"10897","Belgium",2016-01-17,0
"10898","Belgium",2016-01-18,0
"10899","Belgium",2016-01-19,0
"10900","Belgium",2016-01-20,0
"10901","Belgium",2016-01-21,0
"10902","Belgium",2016-01-22,0
"10903","Belgium",2016-01-23,0
"10904","Belgium",2016-01-24,0
"10905","Belgium",2016-01-25,0
"10906","Belgium",2016-01-26,0
"10907","Belgium",2016-01-27,0
"10908","Belgium",2016-01-28,0
"10909","Belgium",2016-01-29,0
"10910","Belgium",2016-01-30,0
"10911","Belgium",2016-01-31,0
"10912","Belgium",2016-02-01,0
"10913","Belgium",2016-02-02,0
"10914","Belgium",2016-02-03,0
"10915","Belgium",2016-02-04,0
"10916","Belgium",2016-02-05,0
"10917","Belgium",2016-02-06,0
"10918","Belgium",2016-02-07,0
"10919","Belgium",2016-02-08,0
"10920","Belgium",2016-02-09,0
"10921","Belgium",2016-02-10,0
"10922","Belgium",2016-02-11,0
"10923","Belgium",2016-02-12,0
"10924","Belgium",2016-02-13,0
"10925","Belgium",2016-02-14,0
"10926","Belgium",2016-02-15,0
"10927","Belgium",2016-02-16,0
"10928","Belgium",2016-02-17,0
"10929","Belgium",2016-02-18,0
"10930","Belgium",2016-02-19,0
"10931","Belgium",2016-02-20,0
"10932","Belgium",2016-02-21,0
"10933","Belgium",2016-02-22,0
"10934","Belgium",2016-02-23,0
"10935","Belgium",2016-02-24,0
"10936","Belgium",2016-02-25,0
"10937","Belgium",2016-02-26,0
"10938","Belgium",2016-02-27,0
"10939","Belgium",2016-02-28,0
"10940","Belgium",2016-02-29,0
"10941","Belgium",2016-03-01,0
"10942","Belgium",2016-03-02,0
"10943","Belgium",2016-03-03,0
"10944","Belgium",2016-03-04,0
"10945","Belgium",2016-03-05,0
"10946","Belgium",2016-03-06,0
"10947","Belgium",2016-03-07,0
"10948","Belgium",2016-03-08,0
"10949","Belgium",2016-03-09,0
"10950","Belgium",2016-03-10,0
"10951","Belgium",2016-03-11,0
"10952","Belgium",2016-03-12,0
"10953","Belgium",2016-03-13,0
"10954","Belgium",2016-03-14,0
